Geographic Area Name,Census Tract Number,City,Estimate:SEX AND AGE:Total population,Percent:SEX AND AGE:Total population,Estimate:SEX AND AGE:Total population:Male,Percent:SEX AND AGE:Total population:Male,Estimate:SEX AND AGE:Total population:Female,Percent:SEX AND AGE:Total population:Female,Estimate:SEX AND AGE:Total population:Sex ratio (males per 100 females),Estimate:SEX AND AGE:Total population:Under 5 years,Percent:SEX AND AGE:Total population:Under 5 years,Estimate:SEX AND AGE:Total population:5 to 9 years,Percent:SEX AND AGE:Total population:5 to 9 years,Estimate:SEX AND AGE:Total population:10 to 14 years,Percent:SEX AND AGE:Total population:10 to 14 years,Estimate:SEX AND AGE:Total population:15 to 19 years,Percent:SEX AND AGE:Total population:15 to 19 years,Estimate:SEX AND AGE:Total population:20 to 24 years,Percent:SEX AND AGE:Total population:20 to 24 years,Estimate:SEX AND AGE:Total population:25 to 34 years,Percent:SEX AND AGE:Total population:25 to 34 years,Estimate:SEX AND AGE:Total population:35 to 44 years,Percent:SEX AND AGE:Total population:35 to 44 years,Estimate:SEX AND AGE:Total population:45 to 54 years,Percent:SEX AND AGE:Total population:45 to 54 years,Estimate:SEX AND AGE:Total population:55 to 59 years,Percent:SEX AND AGE:Total population:55 to 59 years,Estimate:SEX AND AGE:Total population:60 to 64 years,Percent:SEX AND AGE:Total population:60 to 64 years,Estimate:SEX AND AGE:Total population:65 to 74 years,Percent:SEX AND AGE:Total population:65 to 74 years,Estimate:SEX AND AGE:Total population:75 to 84 years,Percent:SEX AND AGE:Total population:75 to 84 years,Estimate:SEX AND AGE:Total population:85 years and over,Percent:SEX AND AGE:Total population:85 years and over,Estimate:SEX AND AGE:Total population:Median age (years),Estimate:SEX AND AGE:Total population:Under 18 years,Percent:SEX AND AGE:Total population:Under 18 years,Estimate:SEX AND AGE:Total population:16 years and over,Percent:SEX AND AGE:Total population:16 years and over,Estimate:SEX AND AGE:Total population:18 years and over,Percent:SEX AND AGE:Total population:18 years and over,Estimate:SEX AND AGE:Total population:21 years and over,Percent:SEX AND AGE:Total population:21 years and over,Estimate:SEX AND AGE:Total population:62 years and over,Percent:SEX AND AGE:Total population:62 years and over,Estimate:SEX AND AGE:Total population:65 years and over,Percent:SEX AND AGE:Total population:65 years and over,Estimate:SEX AND AGE:Total population:18 years and over.1,Percent:SEX AND AGE:Total population:18 years and over.1,Estimate:SEX AND AGE:Total population:18 years and over:Male,Percent:SEX AND AGE:Total population:18 years and over:Male,Estimate:SEX AND AGE:Total population:18 years and over:Female,Percent:SEX AND AGE:Total population:18 years and over:Female,Estimate:SEX AND AGE:Total population:18 years and over:Sex ratio (males per 100 females),Estimate:SEX AND AGE:Total population:65 years and over.1,Percent:SEX AND AGE:Total population:65 years and over.1,Estimate:SEX AND AGE:Total population:65 years and over:Male,Percent:SEX AND AGE:Total population:65 years and over:Male,Estimate:SEX AND AGE:Total population:65 years and over:Female,Percent:SEX AND AGE:Total population:65 years and over:Female,Estimate:SEX AND AGE:Total population:65 years and over:Sex ratio (males per 100 females),Estimate:RACE:Total population,Percent:RACE:Total population,Estimate:RACE:Total population:One race,Percent:RACE:Total population:One race,Estimate:RACE:Total population:Two or more races,Percent:RACE:Total population:Two or more races,Estimate:RACE:Total population:One race.1,Percent:RACE:Total population:One race.1,Estimate:RACE:Total population:One race:White,Percent:RACE:Total population:One race:White,Estimate:RACE:Total population:One race:Black or African American,Percent:RACE:Total population:One race:Black or African American,Estimate:RACE:Total population:One race:American Indian and Alaska Native,Percent:RACE:Total population:One race:American Indian and Alaska Native,Estimate:RACE:Total population:One race:American Indian and Alaska Native:Cherokee tribal grouping,Percent:RACE:Total population:One race:American Indian and Alaska Native:Cherokee tribal grouping,Estimate:RACE:Total population:One race:American Indian and Alaska Native:Chippewa tribal grouping,Percent:RACE:Total population:One race:American Indian and Alaska Native:Chippewa tribal grouping,Estimate:RACE:Total population:One race:American Indian and Alaska Native:Navajo tribal grouping,Percent:RACE:Total population:One race:American Indian and Alaska Native:Navajo tribal grouping,Estimate:RACE:Total population:One race:American Indian and Alaska Native:Sioux tribal grouping,Percent:RACE:Total population:One race:American Indian and Alaska Native:Sioux tribal grouping,Estimate:RACE:Total population:One race:Asian,Percent:RACE:Total population:One race:Asian,Estimate:RACE:Total population:One race:Asian:Asian Indian,Percent:RACE:Total population:One race:Asian:Asian Indian,Estimate:RACE:Total population:One race:Asian:Chinese,Percent:RACE:Total population:One race:Asian:Chinese,Estimate:RACE:Total population:One race:Asian:Filipino,Percent:RACE:Total population:One race:Asian:Filipino,Estimate:RACE:Total population:One race:Asian:Japanese,Percent:RACE:Total population:One race:Asian:Japanese,Estimate:RACE:Total population:One race:Asian:Korean,Percent:RACE:Total population:One race:Asian:Korean,Estimate:RACE:Total population:One race:Asian:Vietnamese,Percent:RACE:Total population:One race:Asian:Vietnamese,Estimate:RACE:Total population:One race:Asian:Other Asian,Percent:RACE:Total population:One race:Asian:Other Asian,Estimate:RACE:Total population:One race:Native Hawaiian and Other Pacific Islander,Percent:RACE:Total population:One race:Native Hawaiian and Other Pacific Islander,Estimate:RACE:Total population:One race:Native Hawaiian and Other Pacific Islander:Native Hawaiian,Percent:RACE:Total population:One race:Native Hawaiian and Other Pacific Islander:Native Hawaiian,Estimate:RACE:Total population:One race:Native Hawaiian and Other Pacific Islander:Guamanian or Chamorro,Percent:RACE:Total population:One race:Native Hawaiian and Other Pacific Islander:Guamanian or Chamorro,Estimate:RACE:Total population:One race:Native Hawaiian and Other Pacific Islander:Samoan,Percent:RACE:Total population:One race:Native Hawaiian and Other Pacific Islander:Samoan,Estimate:RACE:Total population:One race:Native Hawaiian and Other Pacific Islander:Other Pacific Islander,Percent:RACE:Total population:One race:Native Hawaiian and Other Pacific Islander:Other Pacific Islander,Estimate:RACE:Total population:One race:Some other race,Percent:RACE:Total population:One race:Some other race,Estimate:RACE:Total population:Two or more races.1,Percent:RACE:Total population:Two or more races.1,Estimate:RACE:Total population:Two or more races:White and Black or African American,Percent:RACE:Total population:Two or more races:White and Black or African American,Estimate:RACE:Total population:Two or more races:White and American Indian and Alaska Native,Percent:RACE:Total population:Two or more races:White and American Indian and Alaska Native,Estimate:RACE:Total population:Two or more races:White and Asian,Percent:RACE:Total population:Two or more races:White and Asian,Estimate:RACE:Total population:Two or more races:Black or African American and American Indian and Alaska Native,Percent:RACE:Total population:Two or more races:Black or African American and American Indian and Alaska Native,Estimate:Race alone or in combination with one or more other races:Total population,Percent:Race alone or in combination with one or more other races:Total population,Estimate:Race alone or in combination with one or more other races:Total population:White,Percent:Race alone or in combination with one or more other races:Total population:White,Estimate:Race alone or in combination with one or more other races:Total population:Black or African American,Percent:Race alone or in combination with one or more other races:Total population:Black or African American,Estimate:Race alone or in combination with one or more other races:Total population:American Indian and Alaska Native,Percent:Race alone or in combination with one or more other races:Total population:American Indian and Alaska Native,Estimate:Race alone or in combination with one or more other races:Total population:Asian,Percent:Race alone or in combination with one or more other races:Total population:Asian,Estimate:Race alone or in combination with one or more other races:Total population:Native Hawaiian and Other Pacific Islander,Percent:Race alone or in combination with one or more other races:Total population:Native Hawaiian and Other Pacific Islander,Estimate:Race alone or in combination with one or more other races:Total population:Some other race,Percent:Race alone or in combination with one or more other races:Total population:Some other race,Estimate:HISPANIC OR LATINO AND RACE:Total population,Percent:HISPANIC OR LATINO AND RACE:Total population,Estimate:HISPANIC OR LATINO AND RACE:Total population:Hispanic or Latino (of any race),Percent:HISPANIC OR LATINO AND RACE:Total population:Hispanic or Latino (of any race),Estimate:HISPANIC OR LATINO AND RACE:Total population:Hispanic or Latino (of any race):Mexican,Percent:HISPANIC OR LATINO AND RACE:Total population:Hispanic or Latino (of any race):Mexican,Estimate:HISPANIC OR LATINO AND RACE:Total population:Hispanic or Latino (of any race):Puerto Rican,Percent:HISPANIC OR LATINO AND RACE:Total population:Hispanic or Latino (of any race):Puerto Rican,Estimate:HISPANIC OR LATINO AND RACE:Total population:Hispanic or Latino (of any race):Cuban,Percent:HISPANIC OR LATINO AND RACE:Total population:Hispanic or Latino (of any race):Cuban,Estimate:HISPANIC OR LATINO AND RACE:Total population:Hispanic or Latino (of any race):Other Hispanic or Latino,Percent:HISPANIC OR LATINO AND RACE:Total population:Hispanic or Latino (of any race):Other Hispanic or Latino,Estimate:HISPANIC OR LATINO AND RACE:Total population:Not Hispanic or Latino,Percent:HISPANIC OR LATINO AND RACE:Total population:Not Hispanic or Latino,Estimate:HISPANIC OR LATINO AND RACE:Total population:Not Hispanic or Latino:White alone,Percent:HISPANIC OR LATINO AND RACE:Total population:Not Hispanic or Latino:White alone,Estimate:HISPANIC OR LATINO AND RACE:Total population:Not Hispanic or Latino:Black or African American alone,Percent:HISPANIC OR LATINO AND RACE:Total population:Not Hispanic or Latino:Black or African American alone,Estimate:HISPANIC OR LATINO AND RACE:Total population:Not Hispanic or Latino:American Indian and Alaska Native alone,Percent:HISPANIC OR LATINO AND RACE:Total population:Not Hispanic or Latino:American Indian and Alaska Native alone,Estimate:HISPANIC OR LATINO AND RACE:Total population:Not Hispanic or Latino:Asian alone,Percent:HISPANIC OR LATINO AND RACE:Total population:Not Hispanic or Latino:Asian alone,Estimate:HISPANIC OR LATINO AND RACE:Total population:Not Hispanic or Latino:Native Hawaiian and Other Pacific Islander alone,Percent:HISPANIC OR LATINO AND RACE:Total population:Not Hispanic or Latino:Native Hawaiian and Other Pacific Islander alone,Estimate:HISPANIC OR LATINO AND RACE:Total population:Not Hispanic or Latino:Some other race alone,Percent:HISPANIC OR LATINO AND RACE:Total population:Not Hispanic or Latino:Some other race alone,Estimate:HISPANIC OR LATINO AND RACE:Total population:Not Hispanic or Latino:Two or more races,Percent:HISPANIC OR LATINO AND RACE:Total population:Not Hispanic or Latino:Two or more races,Estimate:HISPANIC OR LATINO AND RACE:Total population:Not Hispanic or Latino:Two or more races:Two races including Some other race,Percent:HISPANIC OR LATINO AND RACE:Total population:Not Hispanic or Latino:Two or more races:Two races including Some other race,"Estimate:HISPANIC OR LATINO AND RACE:Total population:Not Hispanic or Latino:Two or more races:Two races excluding Some other race, and Three or more races","Percent:HISPANIC OR LATINO AND RACE:Total population:Not Hispanic or Latino:Two or more races:Two races excluding Some other race, and Three or more races",Estimate:Total housing units,"Estimate:CITIZEN, VOTING AGE POPULATION:Citizen, 18 and over population","Percent:CITIZEN, VOTING AGE POPULATION:Citizen, 18 and over population","Estimate:CITIZEN, VOTING AGE POPULATION:Citizen, 18 and over population:Male","Percent:CITIZEN, VOTING AGE POPULATION:Citizen, 18 and over population:Male","Estimate:CITIZEN, VOTING AGE POPULATION:Citizen, 18 and over population:Female","Percent:CITIZEN, VOTING AGE POPULATION:Citizen, 18 and over population:Female",Percent Estimate:RACE:Total population,Percent Estimate:RACE:Total population:One race,Percent Estimate:RACE:Total population:Two or more races,Percent Estimate:RACE:Total population:One race.1,Percent Estimate:RACE:Total population:One race:White,Percent Estimate:RACE:Total population:One race:Black or African American,Percent Estimate:RACE:Total population:One race:American Indian and Alaska Native,Percent Estimate:RACE:Total population:One race:American Indian and Alaska Native:Cherokee tribal grouping,Percent Estimate:RACE:Total population:One race:American Indian and Alaska Native:Chippewa tribal grouping,Percent Estimate:RACE:Total population:One race:American Indian and Alaska Native:Navajo tribal grouping,Percent Estimate:RACE:Total population:One race:American Indian and Alaska Native:Sioux tribal grouping,Percent Estimate:RACE:Total population:One race:Asian,Percent Estimate:RACE:Total population:One race:Asian:Asian Indian,Percent Estimate:RACE:Total population:One race:Asian:Chinese,Percent Estimate:RACE:Total population:One race:Asian:Filipino,Percent Estimate:RACE:Total population:One race:Asian:Japanese,Percent Estimate:RACE:Total population:One race:Asian:Korean,Percent Estimate:RACE:Total population:One race:Asian:Vietnamese,Percent Estimate:RACE:Total population:One race:Asian:Other Asian,Percent Estimate:RACE:Total population:One race:Native Hawaiian and Other Pacific Islander,Percent Estimate:RACE:Total population:One race:Native Hawaiian and Other Pacific Islander:Native Hawaiian,Percent Estimate:RACE:Total population:One race:Native Hawaiian and Other Pacific Islander:Guamanian or Chamorro,Percent Estimate:RACE:Total population:One race:Native Hawaiian and Other Pacific Islander:Samoan,Percent Estimate:RACE:Total population:One race:Native Hawaiian and Other Pacific Islander:Other Pacific Islander,Percent Estimate:RACE:Total population:One race:Some other race,Percent Estimate:RACE:Total population:Two or more races.1,Percent Estimate:RACE:Total population:Two or more races:White and Black or African American,Percent Estimate:RACE:Total population:Two or more races:White and American Indian and Alaska Native,Percent Estimate:RACE:Total population:Two or more races:White and Asian,Percent Estimate:RACE:Total population:Two or more races:Black or African American and American Indian and Alaska Native,Percent Estimate:Race alone or in combination with one or more other races:Total population,Percent Estimate:Race alone or in combination with one or more other races:Total population:White,Percent Estimate:Race alone or in combination with one or more other races:Total population:Black or African American,Percent Estimate:Race alone or in combination with one or more other races:Total population:American Indian and Alaska Native,Percent Estimate:Race alone or in combination with one or more other races:Total population:Asian,Percent Estimate:Race alone or in combination with one or more other races:Total population:Native Hawaiian and Other Pacific Islander,Percent Estimate:Race alone or in combination with one or more other races:Total population:Some other race,Percent Estimate:HISPANIC OR LATINO AND RACE:Total population,Percent Estimate:HISPANIC OR LATINO AND RACE:Total population:Hispanic or Latino (of any race),Percent Estimate:HISPANIC OR LATINO AND RACE:Total population:Hispanic or Latino (of any race):Mexican,Percent Estimate:HISPANIC OR LATINO AND RACE:Total population:Hispanic or Latino (of any race):Puerto Rican,Percent Estimate:HISPANIC OR LATINO AND RACE:Total population:Hispanic or Latino (of any race):Cuban,Percent Estimate:HISPANIC OR LATINO AND RACE:Total population:Hispanic or Latino (of any race):Other Hispanic or Latino,Percent Estimate:HISPANIC OR LATINO AND RACE:Total population:Not Hispanic or Latino,Percent Estimate:HISPANIC OR LATINO AND RACE:Total population:Not Hispanic or Latino:White alone,Percent Estimate:HISPANIC OR LATINO AND RACE:Total population:Not Hispanic or Latino:Black or African American alone,Percent Estimate:HISPANIC OR LATINO AND RACE:Total population:Not Hispanic or Latino:American Indian and Alaska Native alone,Percent Estimate:HISPANIC OR LATINO AND RACE:Total population:Not Hispanic or Latino:Asian alone,Percent Estimate:HISPANIC OR LATINO AND RACE:Total population:Not Hispanic or Latino:Native Hawaiian and Other Pacific Islander alone,Percent Estimate:HISPANIC OR LATINO AND RACE:Total population:Not Hispanic or Latino:Some other race alone,Percent Estimate:HISPANIC OR LATINO AND RACE:Total population:Not Hispanic or Latino:Two or more races,Percent Estimate:HISPANIC OR LATINO AND RACE:Total population:Not Hispanic or Latino:Two or more races:Two races including Some other race,"Percent Estimate:HISPANIC OR LATINO AND RACE:Total population:Not Hispanic or Latino:Two or more races:Two races excluding Some other race, and Three or more races","Percent Estimate:CITIZEN, VOTING AGE POPULATION:Citizen, 18 and over population","Percent Estimate:CITIZEN, VOTING AGE POPULATION:Citizen, 18 and over population:Male","Percent Estimate:CITIZEN, VOTING AGE POPULATION:Citizen, 18 and over population:Female",Percent Estimate:SEX AND AGE:Total population,Percent Estimate:SEX AND AGE:Total population:Male,Percent Estimate:SEX AND AGE:Total population:Female,Percent Estimate:SEX AND AGE:Total population:Under 5 years,Percent Estimate:SEX AND AGE:Total population:5 to 9 years,Percent Estimate:SEX AND AGE:Total population:10 to 14 years,Percent Estimate:SEX AND AGE:Total population:15 to 19 years,Percent Estimate:SEX AND AGE:Total population:20 to 24 years,Percent Estimate:SEX AND AGE:Total population:25 to 34 years,Percent Estimate:SEX AND AGE:Total population:35 to 44 years,Percent Estimate:SEX AND AGE:Total population:45 to 54 years,Percent Estimate:SEX AND AGE:Total population:55 to 59 years,Percent Estimate:SEX AND AGE:Total population:60 to 64 years,Percent Estimate:SEX AND AGE:Total population:65 to 74 years,Percent Estimate:SEX AND AGE:Total population:75 to 84 years,Percent Estimate:SEX AND AGE:Total population:85 years and over,Percent Estimate:SEX AND AGE:Total population:Under 18 years,Percent Estimate:SEX AND AGE:Total population:16 years and over,Percent Estimate:SEX AND AGE:Total population:18 years and over,Percent Estimate:SEX AND AGE:Total population:21 years and over,Percent Estimate:SEX AND AGE:Total population:62 years and over,Percent Estimate:SEX AND AGE:Total population:65 years and over,Percent Estimate:SEX AND AGE:Total population:18 years and over.1,Percent Estimate:SEX AND AGE:Total population:18 years and over:Male,Percent Estimate:SEX AND AGE:Total population:18 years and over:Female,Percent Estimate:SEX AND AGE:Total population:65 years and over.1,Percent Estimate:SEX AND AGE:Total population:65 years and over:Male,Percent Estimate:SEX AND AGE:Total population:65 years and over:Female,Estimate:SEX AND AGE:Under 5 years,Percent:SEX AND AGE:Under 5 years,Estimate:SEX AND AGE:5 to 9 years,Percent:SEX AND AGE:5 to 9 years,Estimate:SEX AND AGE:10 to 14 years,Percent:SEX AND AGE:10 to 14 years,Estimate:SEX AND AGE:15 to 19 years,Percent:SEX AND AGE:15 to 19 years,Estimate:SEX AND AGE:20 to 24 years,Percent:SEX AND AGE:20 to 24 years,Estimate:SEX AND AGE:25 to 34 years,Percent:SEX AND AGE:25 to 34 years,Estimate:SEX AND AGE:35 to 44 years,Percent:SEX AND AGE:35 to 44 years,Estimate:SEX AND AGE:45 to 54 years,Percent:SEX AND AGE:45 to 54 years,Estimate:SEX AND AGE:55 to 59 years,Percent:SEX AND AGE:55 to 59 years,Estimate:SEX AND AGE:60 to 64 years,Percent:SEX AND AGE:60 to 64 years,Estimate:SEX AND AGE:65 to 74 years,Percent:SEX AND AGE:65 to 74 years,Estimate:SEX AND AGE:75 to 84 years,Percent:SEX AND AGE:75 to 84 years,Estimate:SEX AND AGE:85 years and over,Percent:SEX AND AGE:85 years and over,Estimate:SEX AND AGE:Median age (years),Estimate:SEX AND AGE:18 years and over,Percent:SEX AND AGE:18 years and over,Estimate:SEX AND AGE:21 years and over,Percent:SEX AND AGE:21 years and over,Estimate:SEX AND AGE:62 years and over,Percent:SEX AND AGE:62 years and over,Estimate:SEX AND AGE:65 years and over,Percent:SEX AND AGE:65 years and over,Estimate:SEX AND AGE:18 years and over.1,Percent:SEX AND AGE:18 years and over.1,Estimate:SEX AND AGE:18 years and over:Male,Percent:SEX AND AGE:18 years and over:Male,Estimate:SEX AND AGE:18 years and over:Female,Percent:SEX AND AGE:18 years and over:Female,Estimate:SEX AND AGE:65 years and over.1,Percent:SEX AND AGE:65 years and over.1,Estimate:SEX AND AGE:65 years and over:Male,Percent:SEX AND AGE:65 years and over:Male,Estimate:SEX AND AGE:65 years and over:Female,Percent:SEX AND AGE:65 years and over:Female,Estimate:RACE:One race,Percent:RACE:One race,Estimate:RACE:One race:White,Percent:RACE:One race:White,Estimate:RACE:One race:Black or African American,Percent:RACE:One race:Black or African American,Estimate:RACE:One race:American Indian and Alaska Native,Percent:RACE:One race:American Indian and Alaska Native,Estimate:RACE:One race:American Indian and Alaska Native:Cherokee tribal grouping,Percent:RACE:One race:American Indian and Alaska Native:Cherokee tribal grouping,Estimate:RACE:One race:American Indian and Alaska Native:Chippewa tribal grouping,Percent:RACE:One race:American Indian and Alaska Native:Chippewa tribal grouping,Estimate:RACE:One race:American Indian and Alaska Native:Navajo tribal grouping,Percent:RACE:One race:American Indian and Alaska Native:Navajo tribal grouping,Estimate:RACE:One race:American Indian and Alaska Native:Sioux tribal grouping,Percent:RACE:One race:American Indian and Alaska Native:Sioux tribal grouping,Estimate:RACE:One race:Asian,Percent:RACE:One race:Asian,Estimate:RACE:One race:Asian:Asian Indian,Percent:RACE:One race:Asian:Asian Indian,Estimate:RACE:One race:Asian:Chinese,Percent:RACE:One race:Asian:Chinese,Estimate:RACE:One race:Asian:Filipino,Percent:RACE:One race:Asian:Filipino,Estimate:RACE:One race:Asian:Japanese,Percent:RACE:One race:Asian:Japanese,Estimate:RACE:One race:Asian:Korean,Percent:RACE:One race:Asian:Korean,Estimate:RACE:One race:Asian:Vietnamese,Percent:RACE:One race:Asian:Vietnamese,Estimate:RACE:One race:Asian:Other Asian,Percent:RACE:One race:Asian:Other Asian,Estimate:RACE:One race:Native Hawaiian and Other Pacific Islander,Percent:RACE:One race:Native Hawaiian and Other Pacific Islander,Estimate:RACE:One race:Native Hawaiian and Other Pacific Islander:Native Hawaiian,Percent:RACE:One race:Native Hawaiian and Other Pacific Islander:Native Hawaiian,Estimate:RACE:One race:Native Hawaiian and Other Pacific Islander:Guamanian or Chamorro,Percent:RACE:One race:Native Hawaiian and Other Pacific Islander:Guamanian or Chamorro,Estimate:RACE:One race:Native Hawaiian and Other Pacific Islander:Samoan,Percent:RACE:One race:Native Hawaiian and Other Pacific Islander:Samoan,Estimate:RACE:One race:Native Hawaiian and Other Pacific Islander:Other Pacific Islander,Percent:RACE:One race:Native Hawaiian and Other Pacific Islander:Other Pacific Islander,Estimate:RACE:One race:Some other race,Percent:RACE:One race:Some other race,Estimate:RACE:Two or more races,Percent:RACE:Two or more races,Estimate:RACE:Two or more races:White and Black or African American,Percent:RACE:Two or more races:White and Black or African American,Estimate:RACE:Two or more races:White and American Indian and Alaska Native,Percent:RACE:Two or more races:White and American Indian and Alaska Native,Estimate:RACE:Two or more races:White and Asian,Percent:RACE:Two or more races:White and Asian,Estimate:RACE:Two or more races:Black or African American and American Indian and Alaska Native,Percent:RACE:Two or more races:Black or African American and American Indian and Alaska Native,Estimate:RACE:Race alone or in combination with one or more other races:Total population,Percent:RACE:Race alone or in combination with one or more other races:Total population,Estimate:RACE:Race alone or in combination with one or more other races:Total population:White,Percent:RACE:Race alone or in combination with one or more other races:Total population:White,Estimate:RACE:Race alone or in combination with one or more other races:Total population:Black or African American,Percent:RACE:Race alone or in combination with one or more other races:Total population:Black or African American,Estimate:RACE:Race alone or in combination with one or more other races:Total population:American Indian and Alaska Native,Percent:RACE:Race alone or in combination with one or more other races:Total population:American Indian and Alaska Native,Estimate:RACE:Race alone or in combination with one or more other races:Total population:Asian,Percent:RACE:Race alone or in combination with one or more other races:Total population:Asian,Estimate:RACE:Race alone or in combination with one or more other races:Total population:Native Hawaiian and Other Pacific Islander,Percent:RACE:Race alone or in combination with one or more other races:Total population:Native Hawaiian and Other Pacific Islander,Estimate:RACE:Race alone or in combination with one or more other races:Total population:Some other race,Percent:RACE:Race alone or in combination with one or more other races:Total population:Some other race,Estimate:HISPANIC OR LATINO AND RACE:Total population:Not Hispanic or Latino:Two or more races:Two races excluding Some other race and Three or more races,Percent Estimate:HISPANIC OR LATINO AND RACE:Total population:Not Hispanic or Latino:Two or more races:Two races excluding Some other race and Three or more races,Estimate:CITIZEN VOTING AGE POPULATION:Citizen 18 and over population,Percent Estimate:CITIZEN VOTING AGE POPULATION:Citizen 18 and over population,Estimate:CITIZEN VOTING AGE POPULATION:Citizen 18 and over population:Male,Percent Estimate:CITIZEN VOTING AGE POPULATION:Citizen 18 and over population:Male,Estimate:CITIZEN VOTING AGE POPULATION:Citizen 18 and over population:Female,Percent Estimate:CITIZEN VOTING AGE POPULATION:Citizen 18 and over population:Female
"Census Tract 1, Fulton County, Georgia",1,ATL,5410,5410.0,2678,49.5,2732,50.5,98.0,295.0,5.5,298.0,5.5,411.0,7.6,327.0,6.0,297.0,5.5,788.0,14.6,969.0,17.9,854.0,15.8,400.0,7.4,302.0,5.6,375.0,6.9,74.0,1.4,20.0,0.4,39.3,1219.0,22.5,4327.0,80.0,4191.0,77.5,4056.0,75.0,643.0,11.9,469.0,8.7,4191.0,4191.0,2112.0,50.4,2079.0,49.6,101.6,469.0,469.0,213.0,45.4,256.0,54.6,83.2,5410,5410.0,5172,95.6,238,4.4,5172.0,95.6,4867.0,90.0,131.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,2.4,66.0,1.2,6.0,0.1,0.0,0.0,0.0,0.0,45.0,0.8,0.0,0.0,12.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.8,238.0,4.4,162.0,3.0,0.0,0.0,76.0,1.4,0.0,0.0,5410.0,5410.0,5105.0,94.4,293.0,5.4,0.0,0.0,205.0,3.8,0.0,0.0,45.0,0.8,5410,5410.0,267,4.9,113,2.1,9,0.2,0,0.0,145,2.7,5143,95.1,4656,86.1,120,2.2,0,0.0,129,2.4,0,0.0,0,0.0,238,4.4,0,0.0,238.0,4.4,2140,3998.0,3998.0,2029.0,50.8,1969.0,49.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Census Tract 2, Fulton County, Georgia",2,ATL,6175,6175.0,3392,54.9,2783,45.1,121.9,435.0,7.0,336.0,5.4,259.0,4.2,195.0,3.2,325.0,5.3,1167.0,18.9,1109.0,18.0,851.0,13.8,506.0,8.2,337.0,5.5,452.0,7.3,168.0,2.7,35.0,0.6,38.5,1132.0,18.3,5112.0,82.8,5043.0,81.7,4950.0,80.2,898.0,14.5,655.0,10.6,5043.0,5043.0,2761.0,54.7,2282.0,45.3,121.0,655.0,655.0,346.0,52.8,309.0,47.2,112.0,6175,6175.0,5887,95.3,288,4.7,5887.0,95.3,5534.0,89.6,149.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,2.8,41.0,0.7,15.0,0.2,0.0,0.0,0.0,0.0,86.0,1.4,16.0,0.3,17.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.5,288.0,4.7,105.0,1.7,0.0,0.0,134.0,2.2,0.0,0.0,6175.0,6175.0,5822.0,94.3,254.0,4.1,0.0,0.0,309.0,5.0,0.0,0.0,78.0,1.3,6175,6175.0,356,5.8,248,4.0,0,0.0,8,0.1,100,1.6,5819,94.2,5256,85.1,149,2.4,0,0.0,175,2.8,0,0.0,0,0.0,239,3.9,0,0.0,239.0,3.9,2806,4885.0,4885.0,2697.0,55.2,2188.0,44.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
